time,x,y,difficulty
1413542733.2282,0.322900590838192,0.024954837149349,line
1413542733.22824,0.421975755697475,0.038523614106239,line
1413542733.22824,0.521050920556758,0.052092391063129,line
1413542733.22825,0.620126085416042,0.06566116802002,line
1413542733.22826,0.719201250275325,0.07922994497691,line
1413542733.22826,0.818276415134608,0.0927987219338,line
1413542733.22827,0.917351579993892,0.10636749889069,line
1413542733.22827,1.01642674485318,0.11993627584758,line
1413542733.22827,1.11550190971246,0.13350505280447,line
1413542733.22828,1.21457707457174,0.14707382976136,line
1413542733.22828,1.31365223943103,0.16064260671825,line
1413542733.22829,1.41272740429031,0.17421138367514,line
1413542733.22829,1.51180256914959,0.18778016063203,line
1413542733.2283,1.61087773400888,0.201348937588921,line
1413542733.2283,1.70995289886816,0.214917714545811,line
1413542733.2283,1.80902806372744,0.228486491502701,line
1413542733.22831,1.90810322858672,0.242055268459591,line
1413542733.22831,2.00717839344601,0.255624045416481,line
1413542733.22832,2.10625355830529,0.269192822373371,line
1413542733.22832,2.20532872316457,0.282761599330261,line
1413542733.22832,2.30440388802386,0.296330376287151,line
1413542733.22833,2.40347905288314,0.309899153244041,line
1413542733.22834,2.50255421774242,0.323467930200932,line
1413542733.22835,2.60162938260171,0.337036707157822,line
1413542733.22835,2.70070454746099,0.350605484114712,line
1413542733.22836,2.79977971232028,0.364174261071602,line
1413542733.22836,2.89885487717956,0.377743038028492,line
1413542733.22837,2.99793004203884,0.391311814985382,line
1413542733.22837,3.09700520689813,0.404880591942272,line
1413542733.22837,3.19608037175741,0.418449368899163,line
1413542733.22838,3.29515553661669,0.432018145856053,line
1413542733.22838,3.39423070147598,0.445586922812943,line
1413542733.22839,3.49330586633526,0.459155699769833,line
1413542733.22839,3.59238103119454,0.472724476726723,line
1413542733.2284,3.69145619605383,0.486293253683613,line
1413542733.22841,3.79053136091311,0.499862030640503,line
1413542733.22841,3.88960652577239,0.513430807597393,line
1413542733.22842,3.98868169063168,0.526999584554284,line
1413542733.22843,4.08775685549096,0.540568361511174,line
1413542733.22843,4.18683202035024,0.554137138468064,line
1413542733.22844,4.28590718520953,0.567705915424954,line
1413542733.22844,4.38498235006881,0.581274692381844,line
1413542733.22845,4.48405751492809,0.594843469338734,line
1413542733.22845,4.58313267978738,0.608412246295625,line
